lon,lat,subducting_plate_id,trench_plate_id,trench_normal_azimuth_deg,arc_segment_length_km,conv_mag_cm_yr,conv_obliquity_deg,conv_perp_cm_yr,conv_parallel_cm_yr,v_T_perp,v_T_parallel,v_OP_perp,v_OP_parallel,seafloor_age_Ma,dist_nearest_trench_edge_km,zone_id,trench_zone_width_km,upper_plate_nature
-71.510855,-19.604707,911,201014,63.963740,55.597542,8.385882,15.882289,8.065759,2.294897,-0.645150,-1.547782,0.581661,-1.618415,55.359161,2166.841525,25,6884.559025,continental
-71.303878,-20.062359,911,201009,78.427146,55.597542,8.214449,0.619140,8.213969,0.088764,-0.423986,-1.555271,0.437992,-1.531546,55.397186,2111.243984,25,6884.559025,continental
-71.196754,-20.552162,911,201010,78.389968,55.597542,8.295495,1.397149,8.293029,0.202264,-0.363044,-1.668772,0.354724,-1.682879,55.098019,2055.646442,25,6884.559025,continental
-71.186068,-21.050884,911,201010,90.326772,55.597542,8.325044,-10.557352,8.184117,-1.525312,0.001328,-1.700833,0.004883,-1.720012,54.598495,2000.048900,25,6884.559025,continental
-71.189134,-21.550875,911,201011,90.327885,55.597542,8.346661,-10.681825,8.202027,-1.547095,0.002388,-1.679050,-0.013540,-1.645740,53.971592,1944.451358,25,6884.559025,continental
-71.192221,-22.050867,911,201011,90.329032,55.597542,8.367680,-10.805587,8.219313,-1.568748,0.003448,-1.657396,-0.007363,-1.645740,53.331711,1888.853816,25,6884.559025,continental
-71.216472,-22.549913,911,201011,95.218827,55.597542,8.387616,-15.759945,8.072310,-2.278139,0.145139,-1.636027,-0.141186,-1.639431,52.546822,1833.256274,25,6884.559025,continental
-71.265897,-23.047832,911,201011,95.237979,55.597542,8.406374,-15.775758,8.089732,-2.285467,0.147566,-1.628700,-0.134998,-1.639431,51.019203,1777.658732,25,6884.559025,continental
-71.315688,-23.545737,911,201011,95.257672,55.597542,8.424519,-15.791844,8.106550,-2.292676,0.149994,-1.621491,-0.128800,-1.639431,50.024693,1722.061190,25,6884.559025,continental
-71.365858,-24.043625,911,201011,95.277914,55.597542,8.442049,-15.808195,8.122762,-2.299765,0.152422,-1.614402,-0.122592,-1.639431,49.006798,1666.463649,25,6884.559025,continental
-71.416418,-24.541497,911,201012,95.298714,55.597542,8.458962,-15.824805,8.138367,-2.306732,0.154850,-1.607435,-0.186336,-1.583915,47.980431,1610.866107,25,6884.559025,continental
-71.467382,-25.039352,911,201012,95.320083,55.597542,8.475257,-15.841666,8.153364,-2.313575,0.157277,-1.600592,-0.179832,-1.583915,47.606815,1555.268565,25,6884.559025,continental
-71.518760,-25.537189,911,201012,95.342031,55.597542,8.490933,-15.858774,8.167753,-2.320293,0.159705,-1.593874,-0.173314,-1.583915,47.294323,1499.671023,25,6884.559025,continental
-71.570567,-26.035008,911,201012,95.364568,55.597542,8.505988,-15.876123,8.181531,-2.326885,0.162133,-1.587282,-0.166783,-1.583915,46.981640,1444.073481,25,6884.559025,continental
-71.656306,-26.528059,911,201012,102.626840,55.597542,8.535056,-23.122822,7.849393,-3.351746,0.375175,-1.540521,-0.358122,-1.550794,46.677052,1388.475939,25,6884.559025,continental
-71.778992,-27.015914,911,201012,102.682104,55.597542,8.579301,-23.151031,7.888425,-3.373006,0.404037,-1.519262,-0.351551,-1.550794,46.299950,1332.878397,25,6884.559025,continental
-71.902749,-27.503661,911,201012,102.738788,55.597542,8.622985,-23.179808,7.926887,-3.394162,0.432898,-1.498107,-0.344954,-1.550794,45.922428,1277.280856,25,6884.559025,continental
-72.027607,-27.991298,911,201013,102.796919,55.597542,8.666103,-23.209123,7.964778,-3.415209,0.461760,-1.477060,-0.577952,-1.409335,45.544491,1221.683314,25,6884.559025,continental
-72.153599,-28.478821,911,201013,102.856526,55.597542,8.708653,-23.238944,8.002097,-3.436143,0.490622,-1.456126,-0.571178,-1.409335,45.166058,1166.085772,25,6884.559025,continental
-72.280760,-28.966227,911,201013,102.917636,55.597542,8.750634,-23.269243,8.038845,-3.456959,0.519484,-1.435309,-0.564362,-1.409335,44.787045,1110.488230,25,6884.559025,continental
-72.409124,-29.453512,911,201013,102.980279,55.597542,8.792042,-23.299995,8.075020,-3.477652,0.548346,-1.414615,-0.557502,-1.409335,44.243790,1054.890688,25,6884.559025,continental
-72.531159,-29.942130,911,201013,102.005718,55.597542,8.814616,-22.358017,8.151977,-3.353017,0.531422,-1.402465,-0.525052,-1.419144,40.026905,999.293146,25,6884.559025,continental
-72.651779,-30.431139,911,201013,102.066369,55.597542,8.830370,-22.472961,8.159792,-3.375386,0.533079,-1.380102,-0.518111,-1.419144,39.563770,943.695604,25,6884.559025,continental
-72.773614,-30.920035,911,201013,102.128527,55.597542,8.845597,-22.588530,8.167026,-3.397687,0.534736,-1.357811,-0.511129,-1.419144,39.094593,888.098063,25,6884.559025,continental
-72.896702,-31.408817,911,201013,102.192225,55.597542,8.860295,-22.704707,8.173679,-3.419913,0.536393,-1.335595,-0.504109,-1.419144,38.610348,832.500521,25,6884.559025,continental
-73.021078,-31.897479,911,201013,102.257495,55.597542,8.874462,-22.821478,8.179750,-3.442059,0.538049,-1.313459,-0.497051,-1.419144,38.110538,776.902979,25,6884.559025,continental
-73.146782,-32.386019,911,201013,102.324372,55.597542,8.888097,-22.938832,8.185239,-3.464120,0.539706,-1.291405,-0.489955,-1.419144,37.594524,721.305437,25,6884.559025,continental
-73.273852,-32.874432,911,201013,102.392891,55.597542,8.901197,-23.056756,8.190146,-3.486090,0.541363,-1.269438,-0.482821,-1.419144,37.061680,665.707895,25,6884.559025,continental
-73.402330,-33.362716,911,201,102.463089,55.597542,8.913762,-23.175241,8.194470,-3.507964,0.543020,-1.247564,-0.600998,-1.110114,36.511662,610.110353,25,6884.559025,oceanic
-73.532259,-33.850866,911,201,102.535003,55.597542,8.925790,-23.294277,8.198212,-3.529737,0.544676,-1.225786,-0.593715,-1.110114,35.943630,554.512811,25,6884.559025,oceanic
-73.663680,-34.338879,911,201,102.608674,55.597542,8.937279,-23.413857,8.201371,-3.551405,0.546333,-1.204111,-0.586386,-1.110114,35.357086,498.915270,25,6884.559025,continental
-73.796640,-34.826749,911,201,102.684142,55.597542,8.948229,-23.533973,8.203947,-3.572963,0.547990,-1.182543,-0.579013,-1.110114,34.751762,443.317728,25,6884.559025,continental
-73.931184,-35.314472,911,201,102.761450,55.597542,8.958638,-23.654618,8.205940,-3.594406,0.549647,-1.161089,-0.571596,-1.110114,34.126534,387.720186,25,6884.559025,continental
-74.067360,-35.802045,911,201,102.840641,55.597542,8.968506,-23.775789,8.207350,-3.615731,0.551303,-1.139755,-0.564135,-1.110114,33.481071,332.122644,25,6884.559025,continental
-74.205218,-36.289463,911,201,102.921762,55.597542,8.977830,-23.897481,8.208176,-3.636931,0.552960,-1.118549,-0.556631,-1.110114,32.880936,276.525102,25,6884.559025,continental
-74.327517,-36.779576,911,201,100.295717,55.597542,8.976313,-21.260753,8.365383,-3.254927,0.496157,-1.134847,-0.496201,-1.134951,32.329693,220.927560,25,6884.559025,continental
-74.439814,-37.271472,911,201,100.363340,55.597542,8.967366,-21.283701,8.355742,-3.255030,0.488530,-1.134745,-0.488618,-1.134951,31.810875,165.330018,25,6884.559025,continental
-74.553588,-37.763261,911,201,100.432629,55.597542,8.957831,-21.307571,8.345502,-3.255046,0.480903,-1.134729,-0.480997,-1.134951,31.000935,109.732476,25,6884.559025,continental
-74.668885,-38.254940,911,201,100.503628,81.933706,8.947708,-21.332372,8.334663,-3.254976,0.473276,-1.134799,-0.473340,-1.134951,28.096107,54.134935,25,6884.559025,continental
-76.997979,9.849564,224,201,125.939147,27.798771,2.399317,-40.412734,1.826827,-1.555451,1.368917,-0.464665,-1.368917,-0.464665,,0.000000,16,337.319863,continental
-76.699755,10.254252,224,201,125.991199,55.597542,2.354546,-41.348106,1.767580,-1.555489,1.372617,-0.464628,-1.372727,-0.464665,137.936203,55.597542,16,337.319863,continental
-76.400768,10.658667,224,201,126.045462,55.597542,2.310357,-42.320328,1.708260,-1.555505,1.376274,-0.464612,-1.376433,-0.464665,141.318985,111.195084,16,337.319863,continental
-76.100987,11.062798,224,201,126.101948,55.597542,2.266817,-43.329949,1.648915,-1.555487,1.379930,-0.464630,-1.380034,-0.464665,142.042435,166.792626,16,337.319863,continental
-75.786823,11.455626,224,201,133.128836,55.597542,2.225451,-51.381586,1.388973,-1.738790,1.429644,-0.293566,-1.429676,-0.293572,142.759857,114.929696,16,337.319863,continental
-75.437599,11.820326,224,201,133.199284,55.597542,2.188708,-52.602440,1.329294,-1.738798,1.432990,-0.293557,-1.433064,-0.293572,143.380859,59.332154,16,337.319863,continental
-75.087444,12.184599,224,201,133.272101,31.533383,2.152979,-53.863868,1.269624,-1.738785,1.436335,-0.293570,-1.436343,-0.293572,144.010010,3.734612,16,337.319863,oceanic
-81.475540,-1.686374,911,201,97.510558,64.780825,7.910120,-15.821927,7.610435,-2.156682,0.869122,-1.026056,-0.869125,-1.026060,20.438316,166.792626,25,6884.559025,continental
-81.408037,-1.191425,911,201,94.793137,55.597542,7.873205,-13.183613,7.665701,-1.795661,0.825516,-1.066396,-0.825518,-1.066398,19.230320,222.390167,25,6884.559025,continental
-81.282516,-0.708581,911,201,105.246437,55.597542,7.837367,-23.750041,7.173630,-3.156479,1.011241,-0.898815,-1.011243,-0.898816,17.715183,277.987709,25,6884.559025,continental
-81.129204,-0.233794,911,201,113.227711,55.597542,7.802022,-31.861508,6.626464,-4.118437,1.132070,-0.749129,-1.132074,-0.749132,16.492243,333.585251,25,6884.559025,continental
-80.935164,0.227014,911,201,112.680865,55.597542,7.767860,-31.469050,6.625381,-4.055118,1.130630,-0.759912,-1.130638,-0.759918,15.119756,389.182793,25,6884.559025,continental
-80.757294,0.694217,911,201,110.228443,55.597542,7.732611,-29.163814,6.752348,-3.768165,1.102744,-0.807689,-1.102744,-0.807690,13.415488,444.780335,25,6884.559025,continental
-80.549892,1.149124,911,201,113.361590,55.597542,7.698353,-32.462209,6.495452,-4.132039,1.150782,-0.746384,-1.150789,-0.746389,11.317066,488.199878,25,6884.559025,continental
-80.323093,1.592976,911,201,122.715641,55.597542,7.664931,-41.993606,5.696726,-5.128204,1.262201,-0.548996,-1.262209,-0.548999,9.467649,432.602336,25,6884.559025,continental
-80.059275,2.017741,911,201,121.178194,55.597542,7.633316,-40.655215,5.790968,-4.973149,1.252344,-0.582907,-1.252349,-0.582910,11.428369,377.004794,25,6884.559025,continental
-79.775683,2.429399,911,201,125.829419,55.597542,7.602854,-45.517662,5.327239,-5.424382,1.300703,-0.479564,-1.300711,-0.479567,11.195424,321.407253,25,6884.559025,continental
-79.482274,2.834482,911,201,125.964212,55.597542,7.572907,-45.870599,5.272873,-5.435599,1.306927,-0.476802,-1.306938,-0.476806,9.917412,265.809711,25,6884.559025,continental
-79.177095,3.230613,911,201,129.277065,55.597542,7.543744,-49.409329,4.908341,-5.728547,1.337297,-0.400705,-1.337305,-0.400708,11.588954,210.212169,25,6884.559025,continental
-78.827528,3.586669,911,201,123.739647,55.597542,7.518601,-44.121053,5.397382,-5.234274,1.297117,-0.529278,-1.297118,-0.529278,11.648067,154.614627,25,6884.559025,continental
-78.528722,3.985571,911,201,135.403459,55.597542,7.488877,-56.010841,4.186552,-6.209353,1.382081,-0.255853,-1.382084,-0.255854,12.116056,99.017085,25,6884.559025,continental
-78.299340,4.398227,911,201,137.160610,71.218314,7.456653,-57.956433,3.956231,-6.320594,1.393520,-0.212343,-1.393534,-0.212346,10.875622,43.419543,25,6884.559025,continental
-81.660183,-3.174404,911,201,97.117924,27.798771,8.018025,-15.209510,7.737177,-2.103524,0.843555,-1.032125,-0.843555,-1.032125,25.383137,0.000000,25,6884.559025,continental
-81.599972,-2.678046,911,201,96.082852,55.597542,7.982568,-14.245741,7.737098,-1.964360,0.831019,-1.047237,-0.831021,-1.047240,22.064104,55.597542,25,6884.559025,continental
-81.549523,-2.180785,911,201,99.699224,46.414259,7.946387,-17.929061,7.560498,-2.446210,0.901570,-0.992284,-0.901571,-0.992286,21.174032,111.195084,25,6884.559025,continental
-76.153691,-45.401489,911,201,87.385388,43.621570,8.732073,-7.712667,8.653079,-1.171890,0.070697,-1.192534,-0.070697,-1.192535,2.593837,752.370271,25,6884.559025,continental
-76.120467,-44.902304,911,201,93.487544,55.597542,8.751607,-13.808812,8.498664,-2.088858,0.205623,-1.178063,-0.205624,-1.178067,3.211724,696.772729,25,6884.559025,continental
-76.066240,-44.403839,911,201,95.015631,55.597542,8.770378,-15.342688,8.457807,-2.320568,0.245807,-1.171918,-0.245808,-1.171921,5.955782,641.175187,25,6884.559025,continental
-75.980198,-43.907716,911,201,97.745815,55.597542,8.788285,-18.096125,8.353588,-2.729748,0.310604,-1.158466,-0.310605,-1.158471,11.900176,585.577645,25,6884.559025,continental
-75.884414,-43.412545,911,201,98.107334,55.597542,8.805499,-18.486619,8.351115,-2.792076,0.327262,-1.156092,-0.327263,-1.156096,12.288537,529.980103,25,6884.559025,continental
-75.789649,-42.917345,911,201,97.893938,55.597542,8.822108,-18.302333,8.375822,-2.770417,0.332256,-1.156929,-0.332260,-1.156943,12.675310,474.382561,25,6884.559025,continental
-75.696626,-42.422045,911,201,97.830889,55.597542,8.838116,-18.267917,8.392685,-2.770403,0.340230,-1.156943,-0.340230,-1.156943,13.063755,418.785020,25,6884.559025,continental
-75.599556,-41.927257,911,201,99.137510,55.597542,8.853479,-19.606004,8.340175,-2.970787,0.375772,-1.148338,-0.375773,-1.148342,14.299228,363.187478,25,6884.559025,continental
-75.489415,-41.434094,911,201,100.287875,55.597542,8.868128,-20.795230,8.290416,-3.148444,0.408122,-1.139932,-0.408124,-1.139938,16.121181,307.589936,25,6884.559025,continental
-75.369281,-40.942337,911,201,100.526720,55.597542,8.882092,-21.078721,8.287766,-3.194447,0.422324,-1.137623,-0.422329,-1.137635,20.404671,251.992394,25,6884.559025,continental
-75.247906,-40.450879,911,201,100.706605,55.597542,8.895446,-21.304329,8.287565,-3.231908,0.435320,-1.135692,-0.435321,-1.135695,22.206743,196.394852,25,6884.559025,continental
-75.153075,-39.956219,911,201,97.933945,55.597542,8.908389,-18.564294,8.444859,-2.836151,0.388928,-1.155063,-0.388929,-1.155067,22.922407,140.797310,25,6884.559025,continental
-75.071239,-39.460211,911,201,97.625391,55.597542,8.920800,-18.282312,8.470499,-2.798449,0.391549,-1.156732,-0.391551,-1.156738,23.226013,85.199768,25,6884.559025,continental
-74.875928,-38.989321,911,201,114.680640,28.768170,8.931599,-35.423379,7.278283,-5.176877,0.723345,-0.988561,-0.723346,-0.988562,28.594460,29.602226,25,6884.559025,continental
-76.935289,-51.218619,802,201,72.827456,75.178253,2.013195,28.193930,1.774336,0.951149,-0.331406,-1.132950,0.331408,-1.132956,21.072304,1167.548379,17,1818.896082,oceanic
-77.132216,-50.734639,802,201,77.583163,55.597542,2.031621,23.344087,1.865316,0.805034,-0.231180,-1.155624,0.231181,-1.155627,20.789988,1223.145921,17,1818.896082,oceanic
-77.288131,-50.245408,802,201,83.530457,55.597542,2.050332,17.301210,1.957563,0.609758,-0.104433,-1.172413,0.104433,-1.172416,20.561733,1278.743463,17,1818.896082,oceanic
-77.391369,-49.749903,802,201,83.878469,55.597542,2.069415,16.855564,1.980510,0.600048,-0.090647,-1.172678,0.090648,-1.172681,20.149992,1252.748147,17,1818.896082,oceanic
-77.410144,-49.252358,802,201,95.034214,55.597542,2.088846,5.599274,2.078879,0.203809,0.145859,-1.167163,-0.145860,-1.167172,18.461378,1197.150606,17,1818.896082,oceanic
-77.275502,-48.762146,802,201,104.926410,55.597542,2.108579,-4.397906,2.102370,-0.161691,0.354418,-1.123459,-0.354419,-1.123464,16.280275,1141.553064,17,1818.896082,oceanic
-77.049599,-48.285227,802,201,107.428257,55.597542,2.128077,-7.004750,2.112193,-0.259522,0.414641,-1.105710,-0.414642,-1.105713,11.909262,1085.955522,17,1818.896082,oceanic
-76.808314,-47.812025,802,201,110.181548,55.597542,2.147350,-9.860785,2.115627,-0.367744,0.478887,-1.082838,-0.478889,-1.082842,11.409010,1030.357980,17,1818.896082,continental
-76.550574,-47.343270,802,201,112.220744,55.597542,2.166377,-12.000373,2.119033,-0.450429,0.528829,-1.063109,-0.528831,-1.063112,11.493729,974.760438,17,1818.896082,continental
-76.284386,-46.877452,802,201,108.230251,55.597542,2.185176,-8.107983,2.163333,-0.308195,0.465430,-1.096197,-0.465432,-1.096202,7.149240,919.162896,17,1818.896082,continental
-76.089202,-46.396276,802,201,102.912579,55.597542,2.204069,-2.884795,2.201276,-0.110926,0.372738,-1.134080,-0.372740,-1.134084,3.317643,863.565354,17,1818.896082,continental
-76.119527,-45.900861,802,201,84.049697,67.573513,2.222312,15.896037,2.137332,0.608675,-0.006377,-1.194174,0.006377,-1.194176,1.061713,807.967813,17,1818.896082,continental
-68.029631,-57.342528,802,201,33.386235,60.096024,1.802190,68.436531,0.662362,1.676057,-1.006114,-0.754915,1.006120,-0.754919,11.817397,222.390167,17,1818.896082,oceanic
-68.830650,-57.094907,802,201,19.925733,55.597542,1.808913,81.910208,0.254559,1.790912,-1.152769,-0.487675,1.152769,-0.487675,12.826743,277.987709,17,1818.896082,continental
-69.667608,-56.891213,802,201,26.449315,55.597542,1.813536,75.413435,0.456725,1.755082,-1.089928,-0.601826,1.089929,-0.601826,14.672484,333.585251,17,1818.896082,oceanic
-70.489325,-56.673708,802,201,26.219709,55.597542,1.818786,75.662038,0.450406,1.762134,-1.091895,-0.584292,1.091896,-0.584293,16.134026,389.182793,17,1818.896082,oceanic
-71.302784,-56.452164,802,201,26.099563,55.597542,1.824210,75.796909,0.447588,1.768448,-1.092325,-0.569081,1.092328,-0.569083,17.805077,444.780335,17,1818.896082,oceanic
-72.037258,-56.166518,802,201,44.229115,55.597542,1.832719,57.654822,0.980539,1.548355,-0.862805,-0.870310,0.862806,-0.870311,20.222044,500.377877,17,1818.896082,oceanic
-72.726578,-55.848265,802,201,38.874097,55.597542,1.842792,62.982661,0.837107,1.641687,-0.940298,-0.776701,0.940299,-0.776702,22.640488,555.975419,17,1818.896082,oceanic
-73.406069,-55.526884,802,201,40.348045,55.597542,1.852998,61.478730,0.884779,1.628118,-0.919974,-0.791571,0.919975,-0.791572,22.894308,611.572960,17,1818.896082,oceanic
-74.081625,-55.206771,802,201,42.221629,55.597542,1.863121,59.574166,0.943526,1.606542,-0.893632,-0.812225,0.893633,-0.812226,22.771004,667.170502,17,1818.896082,oceanic
-74.708412,-54.859312,802,201,43.729472,55.597542,1.874589,58.023024,0.992742,1.590140,-0.871434,-0.827685,0.871438,-0.827689,22.730408,722.768044,17,1818.896082,oceanic
-75.305712,-54.498074,802,201,47.971238,55.597542,1.886728,53.731528,1.116131,1.521182,-0.807334,-0.882764,0.807342,-0.882773,22.687773,778.365586,17,1818.896082,oceanic
-75.871895,-54.122721,802,201,49.195439,55.597542,1.899558,52.451869,1.157643,1.506049,-0.787396,-0.893420,0.787396,-0.893420,22.962717,833.963128,17,1818.896082,oceanic
-76.224261,-53.669403,802,201,78.171056,55.597542,1.916636,23.385458,1.759194,0.760741,-0.253876,-1.159966,0.253876,-1.159967,22.837509,889.560670,17,1818.896082,oceanic
-76.375475,-53.177967,802,201,83.215720,55.597542,1.936198,18.228307,1.839035,0.605651,-0.145236,-1.176964,0.145237,-1.176970,22.525887,945.158212,17,1818.896082,oceanic
-76.459932,-52.680617,802,201,84.922392,55.597542,1.956216,16.406268,1.876564,0.552526,-0.103321,-1.180533,0.103321,-1.180538,22.039722,1000.755754,17,1818.896082,oceanic
-76.538422,-52.183020,802,201,87.352031,55.597542,1.976145,13.864002,1.918574,0.473520,-0.046282,-1.183395,0.046282,-1.183396,21.530056,1056.353295,17,1818.896082,continental
